file,segment_id,mean_velocity,mean_current
Trace_1028_161651.csv,18,135010.46844603922,1.062857568627451
Trace_1028_161651.csv,19,135008.60263835877,1.0633929770992367
Trace_1028_161651.csv,20,135001.38739680452,1.0616065789473683
Trace_1028_161651.csv,21,134989.43637204255,1.0611265957446807
Trace_1028_161651.csv,22,134973.40381035296,1.0623519831932773
Trace_1028_161651.csv,23,134948.9399148772,1.0613058947368421
Trace_1028_161651.csv,24,134939.7490128507,1.0620678733031674
Trace_1028_161651.csv,25,134935.57961231406,1.0632495041322314
Trace_1028_161651.csv,26,134932.68271198112,1.0668415566037737
Trace_1028_161651.csv,27,134921.49729381982,1.0702501175318315
Trace_1028_161651.csv,28,134923.55643456313,1.0705247572815535
Trace_1028_161651.csv,29,720.8084974623117,0.17061324120603016
Trace_1028_161651.csv,30,720.1967855059523,0.05065133928571429
Trace_1028_161651.csv,31,719.9502406837606,0.02173487179487179
Trace_1028_161651.csv,32,719.0777479464286,0.01344691964285715
Trace_1028_161651.csv,33,720.2075551652894,0.017605413223140503
Trace_1028_161651.csv,34,720.9038371190476,0.00900269047619049
Trace_1028_161651.csv,35,720.180256489796,0.016134448979591837
Trace_1028_161651.csv,36,721.4186065873015,0.00651035714285715
Trace_1028_161651.csv,37,720.2190147410358,0.010509163346613547
Trace_1028_161651.csv,38,719.916426574803,0.014674330708661422
Trace_1028_161651.csv,39,719.8842010679613,-0.0006347087378640773
Trace_1028_161651.csv,40,720.4823698076923,0.011782083333333334
Trace_1028_161651.csv,41,720.1109908831909,0.007420000000000002
Trace_1028_161651.csv,42,719.827767783019,0.0012697169811320744
Trace_1028_161651.csv,43,719.6558077828054,0.0101493665158371
Trace_1028_161651.csv,44,720.029241297071,0.011584184100418423
Trace_1028_162435.csv,0,270057.2986738513,0.6724051832731027
Trace_1028_162435.csv,1,270068.7057335719,0.6747513610930383
Trace_1028_162435.csv,2,405082.9174270073,0.6197686374695864
Trace_1028_162435.csv,3,405061.9948326772,0.6101478477690288
Trace_1028_162435.csv,4,405056.507257109,0.6126708056872038
Trace_1028_162435.csv,5,405075.1588092672,0.605223448275862
Trace_1028_162435.csv,6,405094.64669117646,0.5895770588235295
Trace_1028_162435.csv,7,404991.18140479876,0.59902826625387
Trace_1028_162435.csv,8,404995.651144802,0.6034320297029703
Trace_1028_162435.csv,9,405111.77217741933,0.6310523963133642
Trace_1028_162435.csv,10,405109.33152173914,0.586466425120773
Trace_1028_162435.csv,11,405006.1920362903,0.6221703629032258
Trace_1028_162435.csv,12,405014.40014250815,0.580013648208469
Trace_1028_162435.csv,13,405022.7725826972,0.567467582697201
Trace_1030_110641.csv,0,72001.50831365158,1.765125029527559
Trace_1030_110641.csv,1,72007.66406384298,1.7815578925619833
Trace_1030_110641.csv,2,72002.46711916449,1.8001293733681463
Trace_1030_110641.csv,3,71998.2468561039,1.8118008225108224
Trace_1030_110641.csv,4,72004.13278969418,1.8164545565749235
Trace_1030_110641.csv,5,71991.22534394606,1.8372539105748757
Trace_1030_122711.csv,0,72006.94274310138,1.8638455412371135
Trace_1030_122711.csv,1,71998.67529857143,1.889221238095238
Trace_1030_122711.csv,2,71988.41350033654,1.8702408173076923
Trace_1030_122711.csv,3,71998.8329553133,1.8726988145639292
Trace_1030_123420.csv,0,720.2629204329005,0.15302073593073595
Trace_1030_123420.csv,1,719.9574947222222,0.08910444444444444
Trace_1030_123420.csv,2,720.0851217062938,0.03874602797202797
Trace_1030_123420.csv,3,720.2256041342756,0.024239858657243818
Trace_1030_123420.csv,4,719.9826043076924,0.01691537062937063
Trace_1030_123420.csv,5,720.0985422260273,0.014200136986301376
Trace_1030_123420.csv,6,720.1034319038462,0.010697903846153843
Trace_1030_123420.csv,7,719.9923558763838,0.013827223247232474
Trace_1030_123530.csv,0,719.8353427613941,0.012116273458445046
Trace_1030_123530.csv,1,719.7174057142856,0.010924571428571424
Trace_1030_123530.csv,2,720.0692071367216,0.011661324266284894
Trace_1030_123530.csv,3,720.3337661913358,0.010253898916967513
Trace_1030_123530.csv,4,720.3735451327433,0.012522654867256637
Trace_1030_123530.csv,5,720.0980711235954,0.010657134831460665
Trace_1030_123530.csv,6,719.9942882284981,0.011477946084724007
Trace_1030_123530.csv,7,720.2995221629213,0.008720000000000002
Trace_1030_123530.csv,8,720.1397606923077,0.008952435897435902
Trace_1030_123530.csv,9,719.976746988417,0.01204532818532819
Trace_1030_123530.csv,10,720.0134496479648,0.010925203520352037
Trace_1030_123701.csv,0,720.0258745132743,0.011002433628318575
